,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID
7470,yeah actually pretty good idea,1,4,neutral,1357,9
7471,well,1,4,neutral,1357,11
7472,really deciding,0,3,positive,1357,12
7473,fine,1,0,negative,1357,13
7474,oh god really hope,1,3,positive,1358,0
7475,hope,0,4,neutral,1358,1
7476,yes oh,0,3,positive,1358,3
7477,hypothetically,1,0,negative,1358,4
7478,still,0,4,neutral,1358,5
7479,yeah actually pretty good idea,1,4,neutral,1358,6
7480,yeah get,0,4,neutral,1358,7
7481,fine,1,0,negative,1358,8
7482,aww good luck nice lady,0,3,positive,1358,9
7483,well umm thinking maybe could come system trade maid honor,0,4,neutral,1359,0
7484,like hypothetically phoebe mine,0,4,neutral,1359,1
7485,yes oh,1,3,positive,1359,2
7486,still,1,4,neutral,1359,3
7487,phoebe maid honor,0,4,neutral,1359,4
7488,rachel would phoebe would rachel way get one would get upset,0,4,neutral,1359,5
7489,yeah get,1,4,neutral,1359,6
7490,well best part umm,0,4,neutral,1359,7
7491,best part,1,6,positive,1359,8
7492,drum noise,0,4,neutral,1360,0
7493,every five minute joey throw stick air hear oh eye,0,0,negative,1360,1
7494,oh god eye,0,0,negative,1360,2
7495,mean annoying,0,0,negative,1360,3
7496,yes thank see normal people supposed react drum,1,4,neutral,1360,4
7497,phoebe got joey drum annoy rachel would wan na live anymore,0,6,negative,1360,5
7498,maybe level,1,4,neutral,1360,6
7499,joey could get thought room,1,6,positive,1361,0
7500,picking date,0,4,neutral,1361,1
7501,ohh lily joey favorite thank,1,3,positive,1361,2
7502,brownie,0,3,positive,1361,3
7503,well half brownie,0,4,neutral,1361,4
7504,actually bag,0,4,neutral,1361,5
7505,long walk flower shop startin feel faint,0,4,neutral,1361,6
7506,oh man,1,3,positive,1361,7
7507,great,1,3,positive,1361,8
7508,actually feel like going real date,1,3,positive,1361,9
7509,although hint morning sickness wearing underwear go,1,4,neutral,1361,10
7510,hey come real date,0,4,neutral,1361,11
7511,uh place got,0,4,neutral,1361,12
7512,foosball huh,0,6,positive,1361,13
7513,pizza box,0,4,neutral,1361,14
7514,oh subscription,0,6,positive,1361,15
7515,yeah actually roommate,1,4,neutral,1361,16
7516,would like meet sound like stand guy,0,4,neutral,1361,17
7517,ah yes protective better watch,1,4,neutral,1361,18
7518,hey roommate good looking,0,3,positive,1361,19
7519,oh yeah must tough keep hand huh,0,4,neutral,1361,21
7520,yeah pretty sure gay,1,4,neutral,1361,22
7521,trying ruin game come,0,0,negative,1361,23
7522,believe jerk ross,1,0,negative,1362,0
7523,yeah know get really competitive,0,4,neutral,1362,1
7524,please bad ross,0,1,negative,1362,2
7525,oh beg differ,1,4,neutral,1362,3
7526,oooooh oh got interview got interview,1,3,positive,1362,5
7527,yeah know get really competitive,0,4,neutral,1363,0
7528,ha ha ha,1,3,positive,1363,1
7529,oh hello kettle monica black,1,4,neutral,1363,3
7530,please bad ross,0,1,negative,1363,4
7531,well playing raquetball,1,6,positive,1364,0
7532,forgot leave grip size,0,6,positive,1364,1
7533,get goggles,1,6,positive,1364,2
7534,wait,1,4,neutral,1364,3
7535,gon na tell,0,4,neutral,1364,4
7536,would tell,1,4,neutral,1364,5
7537,mother might,0,4,neutral,1364,6
7538,get goggles,1,6,positive,1365,0
7539,well sound like two issue,0,4,neutral,1365,1
7540,goodbye baby,0,4,neutral,1365,2
7541,well sound like two issue,1,4,neutral,1366,0
7542,goodbye baby,1,4,neutral,1366,1
7543,ciao bela,0,4,neutral,1366,2
7544,ciao bela,0,4,neutral,1367,0
7545,wait,1,4,neutral,1367,1
7546,mother might,0,4,neutral,1368,0
7547,guy,1,0,negative,1368,1
7548,uhhhh even wearing jockstrap,0,6,positive,1368,2
7549,ask,1,4,neutral,1368,3
7550,god feel violated,1,1,negative,1369,0
7551,anybody else feel wanted peel skin body something else,0,1,negative,1369,1
7552,anybody else feel wanted peel skin body something else,1,1,negative,1370,0
7553,ross ten,0,4,neutral,1370,1
7554,beautiful woman eight nine ten,0,3,positive,1370,3
7555,amazing make woman dream look like short fat bald men,0,3,positive,1370,4
7556,well go anyone,1,3,positive,1370,5
7557,oh yeah would opening line blarrglarrghh,0,2,negative,1370,6
7558,could,1,3,positive,1370,7
7559,think,0,6,positive,1370,8
7560,ross ten,0,4,neutral,1371,0
7561,feel like two,1,5,negative,1371,1
7562,beautiful woman eight nine ten,0,3,positive,1371,3
7563,oh,1,3,positive,1371,4
7564,amazing make woman dream look like short fat bald men,0,3,positive,1371,5
7565,oh please could,0,4,neutral,1371,6
7566,could never get woman like million year,1,4,neutral,1371,7
7567,beautiful woman eight nine ten,0,3,positive,1372,1
7568,oh yeah would opening line blarrglarrghh,0,2,negative,1372,2
7569,oh person,1,3,positive,1372,3
7570,oh please could,0,4,neutral,1372,4
7571,could never get woman like million year,1,4,neutral,1373,0
7572,oh oh always see really beautiful woman really nothing guy could one guy,0,4,neutral,1373,1
7573,oh oh always see really beautiful woman really nothing guy could one guy,1,4,neutral,1374,0
7574,could,0,3,positive,1374,1
7575,ok enough view check look sit sit,0,4,neutral,1375,0
7576,ok,1,4,neutral,1375,1
7577,great helen could come moment,0,3,positive,1375,2
7578,thank helen,0,4,neutral,1375,3
7579,last time promise,0,4,neutral,1375,4
7580,sorry,0,5,negative,1376,0
7581,cook anything want anything,0,2,negative,1376,2
7582,yeah kiddin,1,0,negative,1376,3
7583,come monica valentine day please please,0,5,negative,1376,4
7584,okay,1,4,neutral,1376,5
7585,okay,0,4,neutral,1376,6
7586,going,0,4,neutral,1376,7
7587,wow,1,6,positive,1377,0
7588,actually handbook,1,4,neutral,1377,1
7589,date hot plate office,1,4,neutral,1377,2
7590,believe stop seeing,1,5,negative,1377,3
7591,worth appreciate standing felt really nice kinda made like even,0,3,positive,1377,4
7592,know know really like date rule forbidden,1,4,neutral,1377,5
7593,wow,0,6,positive,1377,6
7594,hearing describe forbidden really hot,0,3,positive,1377,8
7595,really,1,6,positive,1377,9
7596,yeah,0,4,neutral,1377,10
7597,well care hot uh wrong,1,3,positive,1377,11
7598,stop,0,3,positive,1377,12
7599,wrong naughty taboo,1,3,positive,1377,13
7600,shut book,0,3,positive,1377,14
7601,let also get hot plate,1,3,positive,1377,15
7602,yeah getting married,1,3,positive,1378,0
7603,oh like try,0,4,neutral,1378,1
7604,getting married,0,4,neutral,1378,2
7605,oh may,1,4,neutral,1378,3
7606,oooh getting close,0,3,positive,1378,4
7607,uh photographer,0,4,neutral,1378,5
7608,jeffrey,1,4,neutral,1378,6
7609,met show photo nude wedding,0,4,neutral,1378,7
7610,best man wow,1,6,positive,1378,8
7611,know almost called wedding oh band,0,3,positive,1378,9
7612,oh fiancee want swing king,1,4,neutral,1378,10
7613,oh lucky fiancee want heavy metal band carcass,0,5,negative,1378,11
7614,oh like try,0,4,neutral,1379,0
7615,thing,1,4,neutral,1379,1
7616,kidding getting married july,0,3,positive,1379,2
7617,kidding getting married december,1,3,positive,1379,3
7618,getting married,0,4,neutral,1379,4
7619,oooh getting close,0,3,positive,1379,5
7620,uh photographer,0,4,neutral,1379,6
7621,oh know,1,4,neutral,1379,7
7622,know want go kleinman get half,1,4,neutral,1379,8
7623,place overpriced,1,1,negative,1379,9
7624,come another color,1,4,neutral,1379,10
7625,oooh getting close,0,3,positive,1380,0
7626,uh photographer,0,4,neutral,1380,1
7627,oh lucky fiancee want heavy metal band carcass,0,5,negative,1380,2
7628,ooh spelled c k oh god matter great,1,3,positive,1380,3
7629,ooh spelled c k oh god matter great,0,3,positive,1381,0
7630,oh know,1,4,neutral,1381,1
7631,know want go kleinman get half,1,4,neutral,1381,2
7632,place overpriced,1,1,negative,1381,3
7633,come another color,1,4,neutral,1381,4
7634,telling year schoolchildren study one greatest first date time,0,4,neutral,1382,0
7635,unbelievable,0,6,positive,1382,1
7636,could totally play game,0,3,positive,1382,2
7637,called yet,1,4,neutral,1382,3
7638,let know like,0,2,negative,1382,4
7639,insane,0,0,negative,1382,5
7640,next day,0,3,positive,1382,6
7641,needy want seem,0,4,neutral,1382,7
7642,right right,0,4,neutral,1382,8
7643,oh last time left spontaneous message ended using phrase yes,0,1,negative,1382,9
7644,look look rachel barry everybody look,1,6,negative,1382,10
7645,telling year schoolchildren study one greatest first date time,0,4,neutral,1383,0
7646,unbelievable,0,6,positive,1383,1
7647,could totally play game,0,3,positive,1383,2
7648,let know like,0,2,negative,1383,3
7649,insane,0,0,negative,1383,4
7650,next day,0,3,positive,1383,5
7651,needy want seem,0,4,neutral,1383,6
7652,right right,0,4,neutral,1383,7
7653,oh yeah yeah let dangle,1,4,neutral,1383,8
7654,oh yeah yeah let dangle,0,4,neutral,1384,0
7655,ca believe parent actually pressuring find one people,1,6,negative,1384,1
7656,ca believe parent actually pressuring find one people,0,6,negative,1385,0
7657,oh god call stop testosteroney,1,0,negative,1385,1
7658,telling year schoolchildren study one greatest first date time,0,4,neutral,1386,0
7659,unbelievable,0,6,positive,1386,1
7660,could totally play game,0,3,positive,1386,2
7661,let know like,0,2,negative,1386,3
7662,insane,0,0,negative,1386,4
7663,next day,0,3,positive,1386,5
7664,needy want seem,0,4,neutral,1386,6
7665,right right,0,4,neutral,1386,7
7666,oh god call stop testosteroney,1,0,negative,1386,8
7667,way real san francisco treat got machine,0,4,neutral,1386,9
7668,interestingly enough leaf blower picked,0,4,neutral,1386,10
7669,uh say anything,1,4,neutral,1386,11
7670,oh last time left spontaneous message ended using phrase yes,0,1,negative,1386,12
7671,telling year schoolchildren study one greatest first date time,0,4,neutral,1387,0
7672,unbelievable,0,6,positive,1387,1
7673,could totally play game,0,3,positive,1387,2
7674,let know like,0,2,negative,1387,3
7675,insane,0,0,negative,1387,4
7676,next day,0,3,positive,1387,5
7677,needy want seem,0,4,neutral,1387,6
7678,right right,0,4,neutral,1387,7
7679,way real san francisco treat got machine,0,4,neutral,1387,8
7680,answer machine,1,4,neutral,1387,9
7681,interestingly enough leaf blower picked,0,4,neutral,1387,10
7682,look look rachel barry everybody look,0,6,negative,1388,0
7683,okay okay going,1,4,neutral,1388,1
7684,okay okay going,1,4,neutral,1389,0
7685,okay talking,0,4,neutral,1389,1
7686,yeah well look upset look like told shove anything,1,4,neutral,1389,2
7687,um living,1,4,neutral,1390,0
7688,well um past year working funny even major,0,4,neutral,1390,1
7689,funny,1,4,neutral,1390,2
7690,hey think would weird invited carol join u,1,4,neutral,1390,3
7691,cause alone pregnant sad,1,5,negative,1390,4
7692,guess,0,4,neutral,1390,5
7693,sure great carol wan na come join u,1,4,neutral,1390,6
7694,come,1,4,neutral,1390,7
7695,people scooch,1,4,neutral,1390,8
7696,guy scooch wo,1,4,neutral,1390,9
7697,let try scooching,1,3,positive,1390,10
7698,come,1,4,neutral,1390,11
7699,come,1,4,neutral,1390,12
7700,uh kristen riggs carol willick,1,4,neutral,1390,13
7701,carol kristin,1,4,neutral,1390,14
7702,uh carol teach sixth grade,1,4,neutral,1390,15
7703,kristin kristin something funnily enough even major,1,3,positive,1390,16
7704,well um past year working funny even major,1,4,neutral,1391,0
7705,oh thought said could shoot spot without,0,4,neutral,1391,1
7706,oh thought said could shoot spot without,0,4,neutral,1392,0
7707,thought could try get back soon sorry,1,5,negative,1392,1
7708,thought could try get back soon sorry,1,5,negative,1393,0
7709,funny,0,4,neutral,1393,1
7710,hey think would weird invited carol join u,0,4,neutral,1393,2
7711,cause alone pregnant sad,0,5,negative,1393,3
7712,come,0,4,neutral,1393,4
7713,people scooch,0,4,neutral,1393,5
7714,guy scooch wo,0,4,neutral,1393,6
7715,let try scooching,0,3,positive,1393,7
7716,come,0,4,neutral,1393,8
7717,come,0,4,neutral,1393,9
7718,uh kristen riggs carol willick,0,4,neutral,1393,10
7719,carol kristin,0,4,neutral,1393,11
7720,uh carol teach sixth grade,0,4,neutral,1393,12
7721,kristin kristin something funnily enough even major,0,3,positive,1393,13
7722,funny,1,4,neutral,1394,0
7723,hey think would weird invited carol join u,1,4,neutral,1394,1
7724,cause alone pregnant sad,1,5,negative,1394,2
7725,sure great carol wan na come join u,1,4,neutral,1394,3
7726,oh fine fine,0,4,neutral,1394,4
7727,come,1,4,neutral,1394,5
7728,people scooch,1,4,neutral,1394,6
7729,guy scooch wo,1,4,neutral,1394,7
7730,let try scooching,1,3,positive,1394,8
7731,come,1,4,neutral,1394,9
7732,come,1,4,neutral,1394,10
7733,uh kristen riggs carol willick,1,4,neutral,1394,11
7734,carol kristin,1,4,neutral,1394,12
7735,uh carol teach sixth grade,1,4,neutral,1394,13
7736,kristin kristin something funnily enough even major,1,3,positive,1394,14
7737,okay,0,4,neutral,1395,0
7738,six year old,0,4,neutral,1395,1
7739,wanted big wheel,0,4,neutral,1395,3
7740,instead parent got little plastic chicken hop around,0,0,negative,1395,4
7741,embarrassing kid made fun,0,5,negative,1395,5
7742,pretty tough year,0,5,negative,1395,6
7743,great,1,3,positive,1395,7
7744,see,1,4,neutral,1395,8
7745,already feel like know little better,1,3,positive,1395,9
7746,thank,1,3,positive,1395,10
7747,okay come,1,4,neutral,1395,11
7748,go eat,1,4,neutral,1395,12
7749,let go,1,4,neutral,1395,13
7750,horrible called chicken boy,0,5,negative,1395,14
7751,oh,1,6,positive,1395,15
7752,pick one pick one one,1,0,negative,1396,0
7753,patio furniture,0,6,negative,1396,1
7754,like people gon na come think outside course,1,4,neutral,1396,2
7755,bird,0,4,neutral,1396,3
7756,know bird say hello sit eat something,1,4,neutral,1396,4
7757,pick one,0,4,neutral,1396,5
7758,right ladybug,1,4,neutral,1396,6
7759,oh forget bird big red insect suggest fine dining,0,0,negative,1396,7
7760,fine want get bird get bird,1,0,negative,1396,8
7761,like wo kip would liked bird,0,5,negative,1396,9
7762,bijan men,1,4,neutral,1397,0
7763,bijan men,1,4,neutral,1397,1
7764,bijan hey annabelle uh listen wondering maybe work could go maybe grab cup coffee,1,4,neutral,1397,2
7765,oh actually sorta plan,0,4,neutral,1397,3
7766,bet maybe time,0,4,neutral,1397,4
7767,hey first time lost girl cowboy spraying cologne bijan men bijan men,1,5,negative,1397,5
7768,oh actually sorta plan,0,4,neutral,1398,0
7769,ready annabelle,1,4,neutral,1398,1
7770,bet maybe time,0,4,neutral,1398,2
7771,amazing,0,3,positive,1399,0
7772,phoebe gary,1,4,neutral,1399,1
7773,amazing,0,3,positive,1399,2
7774,hottest huh,1,3,positive,1399,3
7775,best,0,4,neutral,1399,4
7776,best,1,4,neutral,1399,5
7777,best,0,4,neutral,1399,6
7778,hey guy doin,0,4,neutral,1400,1
7779,hey joey girl waved day,1,4,neutral,1400,2
7780,gon na,0,4,neutral,1401,0
7781,one person want,1,5,negative,1401,1
7782,one person want,1,5,negative,1402,0
7783,hey way come guy call work,0,5,negative,1402,1
7784,oh come huge fight right wait,1,5,negative,1402,2
7785,hey like swimming eat pick phone,0,0,negative,1402,3
7786,whole swimming thing myth,0,4,neutral,1402,4
7787,hey like swimming eat pick phone,0,0,negative,1403,0
7788,whole swimming thing myth,0,4,neutral,1403,1
7789,yeah tell uncle lenny,1,4,neutral,1403,2
7790,happened,0,4,neutral,1403,3
7791,nothing really belief,1,4,neutral,1403,4
7792,look like uterus ready implantation,0,4,neutral,1404,0
7793,oh knew knew felt really thick morning,1,3,positive,1404,1
7794,okay take little prepare embryo,0,4,neutral,1404,2
7795,embryo one,1,6,positive,1404,3
7796,five actually,0,4,neutral,1404,4
7797,five okay giving birth hospital big box stair,1,4,neutral,1404,5
7798,five give chance least one attach,0,4,neutral,1404,6
7799,percent mean like percent chance baby,1,6,negative,1404,7
7800,whoa okay,1,1,negative,1404,8
7801,sorry,0,4,neutral,1404,9
7802,wow guy really know anything,1,6,positive,1404,10
7803,oh knew knew felt really thick morning,1,3,positive,1405,0
7804,well okay go get go get egg put em,0,4,neutral,1405,1
7805,percent mean like percent chance baby,1,6,negative,1405,2
7806,hey know thinking odds like stuff like,0,4,neutral,1405,3
7807,okay well know worry guy cause gon na many time take get right,1,4,neutral,1405,4
7808,well see thing got kinda one shot make right,0,4,neutral,1405,5
7809,wow guy really know anything,1,6,positive,1405,6
7810,know get drunk worked lot girl high school,0,0,negative,1405,7
7811,well okay go get go get egg put em,1,4,neutral,1406,0
7812,okay take little prepare embryo,0,4,neutral,1406,1
7813,hey know thinking odds like stuff like,1,4,neutral,1407,0
7814,sweety woman gumball machine,0,4,neutral,1407,1
7815,well see thing got kinda one shot make right,1,4,neutral,1407,2
7816,umm cost time,0,4,neutral,1407,3
7817,umm kinda using money one time,0,4,neutral,1407,4
7818,sweety woman gumball machine,0,4,neutral,1408,0
7819,okay well know worry guy cause gon na many time take get right,1,4,neutral,1408,1
7820,umm cost time,0,4,neutral,1408,2
7821,umm kinda using money one time,0,4,neutral,1408,3
7822,whoa okay,1,1,negative,1408,4
7823,hey,0,4,neutral,1409,0
7824,hey,1,4,neutral,1409,1
7825,guy got anything eat went johnos chicken closed,0,6,negative,1409,2
7826,pheebs guy keep closing favorite place gon na eat,0,0,negative,1409,3
7827,know clean place,1,4,neutral,1409,4
7828,mm yum,0,4,neutral,1409,5
7829,danny,1,4,neutral,1409,6
7830,guy got anything eat went johnos chicken closed,0,6,negative,1410,0
7831,oh took larry eat violated shut,1,1,negative,1410,1
7832,pheebs guy keep closing favorite place gon na eat,0,0,negative,1410,2
7833,danny,0,4,neutral,1411,0
7834,let supposed regatta gala,1,2,negative,1411,1
7835,right ca say start later,0,0,negative,1411,2
7836,kind regatta gala start night,1,6,negative,1411,3
7837,fake kind,0,0,negative,1411,4
7838,fake kind,1,0,negative,1412,0
